date,week_number,year,region,therapeutic_area,product,brand,trx,nrx,units
25/11/2024,152,2024,Gujarat,cardiology,Vascolin,Zenova Biosciences,338.8,87.7,981
03/03/2025,166,2025,  Kerala  ,respiratory,Respivan,Aerovant Pharma,130.8,46.0,379
14/03/2022,11,2022,maharashtra,Cardiology,Cordamet,Meditrix Labs,184.4,36.8,475
2023/01/09,54,2023,Karnataka,Cardiology,Vascolin,Zenova Biosciences,350.5,55.9,915
21-Jul-2025,186,2025,  Telangana  ,diabetes,Insulyn,Insulara Biotech,207.8,41.6,672
2023-08-07,84,2023,  Tamil Nadu  ,Cardiology,Vascolin,Zenova Biosciences,218.4,89.0,659
2024/06/24,130,2024,  Kerala  ,cardiology,Cardivex,Corvyx Pharma,101.8,26.3,322
2023/05/15,72,2023,TELANGANA,cardiology,Cordamet,Meditrix Labs,186.0,43.8,485
13-Nov-2023,98,2023,Karnataka ,  Diabetes  ,Glucotend,Glucera Health,165.0,35.1,536
09/09/2024,141,2024,rajasthan,RESPIRATORY,Airovent,Pulmovia Therapeutics,157.2,36.2,482
21/04/2025,173,2025,Tamil Nadu,Cardiology,Vascolin,Zenova Biosciences,270.9,55.8,731
2023/11/06,97,2023,Tamil Nadu,RESPIRATORY,Bronchel,Breathex Labs,192.4,49.4,539
08/15/2022,33,2022,MAHARASHTRA,RESPIRATORY,Respivan,Aerovant Pharma,264.4,96.6,847
07-Feb-2022,6,2022,  West Bengal  ,respiratory,Airovent,Pulmovia Therapeutics,178.4,50.3,486
21/04/2025,173,2025,GUJARAT,Respiratory,Bronchel,Breathex Labs,229.2,57.0,610
17/03/2025,168,2025,GUJARAT,DIABETES,Glucotend,Glucera Health,283.3,93.9,797
10/02/2025,163,2025,  Maharashtra  ,  Respiratory  ,Respivan,Aerovant Pharma,238.5,78.4,630
2025/01/20,160,2025,  Maharashtra  ,  Cardiology  ,Cordamet,Meditrix Labs,250.0,75.4,675
17/06/2024,129,2024,Gujarat,  Diabetes  ,Glucotend,Glucera Health,282.8,86.1,867
22-Jul-2024,134,2024,  West Bengal  ,respiratory,Bronchel,Breathex Labs,199.0,53.7,558
21/03/2022,12,2022,Gujarat,diabetes,Insulyn,Insulara Biotech,332.7,69.4,968
2022/03/14,11,2022,Tamil Nadu,RESPIRATORY,Bronchel,Breathex Labs,242.2,70.7,614
2025-01-20,160,2025,  Maharashtra  ,CARDIOLOGY,Cardivex,Corvyx Pharma,268.1,59.7,906
04/07/2025,171,2025,Tamil Nadu,cardiology,Vascolin,Zenova Biosciences,285.8,73.7,782
09/05/2022,19,2022,MAHARASHTRA,DIABETES,Metforal,Novanta Pharma,337.0,104.6,948
2023/10/02,92,2023,  Tamil Nadu  ,respiratory,Respivan,Aerovant Pharma,215.6,58.8,727
2024-04-22,121,2024,ANDHRA PRADESH,DIABETES,Glucotend,Glucera Health,317.2,87.7,813
28-Feb-2022,9,2022,  Kerala  ,DIABETES,Metforal,Novanta Pharma,144.6,39.1,371
14-Mar-2022,11,2022,gujarat,Respiratory,Airovent,Pulmovia Therapeutics,158.1,29.2,525
09/12/2022,37,2022,  Gujarat  ,cardiology,Vascolin,Zenova Biosciences,195.2,47.4,508
03/03/2025,166,2025,karnataka,  Respiratory  ,Respivan,Aerovant Pharma,199.0,50.7,670
08/29/2022,35,2022,Rajasthan,RESPIRATORY,Respivan,Aerovant Pharma,138.2,33.1,386
05-Jun-2023,75,2023,KERALA,RESPIRATORY,Bronchel,Breathex Labs,181.4,41.0,461
02/03/2025,162,2025,AndhraPradesh,RESPIRATORY,Bronchel,Breathex Labs,163.6,38.5,489
02-Dec-2024,153,2024,DELHI,  Respiratory  ,Airovent,Pulmovia Therapeutics,234.3,39.3,621
05/20/2024,125,2024,  Telangana  ,Diabetes,Glucotend,Glucera Health,260.9,96.6,679
02/12/2024,111,2024,telangana,  Respiratory  ,Airovent,Pulmovia Therapeutics,166.9,46.2,550
08/19/2024,138,2024,KARNATAKA,  Diabetes  ,Glucotend,Glucera Health,219.8,49.8,714
2025/06/23,182,2025,tamil nadu,  Diabetes  ,Insulyn,Insulara Biotech,368.1,125.2,933
19/08/2024,138,2024,  Gujarat  ,  Cardiology  ,Cardivex,Corvyx Pharma,104.3,21.3,306
20-Oct-2025,199,2025,,diabetes,Metforal,Novanta Pharma,179.0,63.1,471
10-Jan-2022,2,2022,GUJARAT,Diabetes,Insulyn,Insulara Biotech,317.5,57.4,915
2022/09/19,38,2022,telangana,  Respiratory  ,Airovent,Pulmovia Therapeutics,150.3,34.3,389
31/03/2025,170,2025,  Karnataka  ,Cardiology,Cardivex,Corvyx Pharma,189.8,67.4,569
2025-03-24,169,2025,andhra pradesh,diabetes,Metforal,Novanta Pharma,186.6,38.0,613
09-Jan-2023,54,2023,  Gujarat  ,Diabetes,Glucotend,,168.4,42.8,428
03-Apr-2023,66,2023,MAHARASHTRA,RESPIRATORY,Airovent,Pulmovia Therapeutics,189.1,65.6,484
2024/11/18,151,2024,maharashtra,Cardiology,Cordamet,Meditrix Labs,346.6,116.9,893
13/03/2023,63,2023,delhi,  Cardiology  ,Cordamet,Meditrix Labs,298.9,53.8,899
31/01/2022,5,2022,TAMIL NADU,  Diabetes  ,Glucotend,Glucera Health,244.9,,760
2022-10-17,42,2022,AndhraPradesh,diabetes,Metforal,Novanta Pharma,166.8,42.9,496
2025/12/15,207,2025,andhra pradesh,  Cardiology  ,Cordamet,Meditrix Labs,256.0,56.6,744
2023-04-24,69,2023,gujarat,cardiology,Vascolin,Zenova Biosciences,260.2,59.0,721
27-Mar-2023,65,2023,kerala,CARDIOLOGY,Cordamet,Meditrix Labs,195.0,46.1,584
13/10/2025,198,2025,GUJARAT,diabetes,Metforal,Novanta Pharma,251.0,62.1,672
25/11/2024,152,2024,delhi,cardiology,Cardivex,Corvyx Pharma,132.6,31.0,438
31/01/2022,5,2022,  West Bengal  ,Cardiology,Vascolin,Zenova Biosciences,284.8,76.6,835
2024/06/17,129,2024,  Gujarat  ,Respiratory,Bronchel,Breathex Labs,257.6,44.8,833
07/25/2022,30,2022,karnataka,  Respiratory  ,Airovent,Pulmovia Therapeutics,183.2,25.4,543
2022-01-10,2,2022,  Rajasthan  ,CARDIOLOGY,Cordamet,Meditrix Labs,159.8,30.8,456
30-Jun-2025,183,2025,  Telangana  ,Cardiology,Cardivex,Corvyx Pharma,206.4,48.7,550
15-Jul-2024,133,2024,rajasthan,Cardiology,Cardivex,Corvyx Pharma,132.1,30.3,345
12/26/2022,52,2022,KERALA,cardiology,Vascolin,Zenova Biosciences,217.6,42.1,619
06/10/2025,197,2025,  Telangana  ,  Cardiology  ,Cordamet,Meditrix Labs,285.2,69.0,737
2023/06/12,76,2023,  Telangana  ,  Respiratory  ,Bronchel,Breathex Labs,230.2,58.3,590
2022-05-16,20,2022,telangana,CARDIOLOGY,Cordamet,Meditrix Labs,162.7,36.4,524
23/10/2023,95,2023,Delhi,CARDIOLOGY,Cardivex,Corvyx Pharma,287.4,46.6,860
2025/07/14,185,2025,Maharashtra,diabetes,Glucotend,Glucera Health,318.9,72.0,1013
2025/04/07,171,2025,gujarat,cardiology,Cardivex,Corvyx Pharma,157.6,47.4,406
11/03/2024,115,2024,  Karnataka  ,DIABETES,Metforal,Novanta Pharma,207.9,51.4,573
2022-11-28,48,2022,gujarat,cardiology,Cardivex,Corvyx Pharma,135.2,34.9,404
2023-12-18,103,2023,  Telangana  ,  Respiratory  ,Bronchel,Breathex Labs,120.2,32.2,344
24-Nov-2025,204,2025,,  Respiratory  ,Respivan,Aerovant Pharma,155.0,18.0,507
31-Jul-2023,83,2023,  Maharashtra  ,Diabetes,Insulyn,Insulara Biotech,291.5,93.0,944
03/02/2025,162,2025,MAHARASHTRA,diabetes,Metforal,,255.3,52.9,748
01/13/2025,159,2025,  Tamil Nadu  ,cardiology,Cordamet,Meditrix Labs,214.6,63.3,687
29/08/2022,35,2022,TELANGANA,  Respiratory  ,Airovent,Pulmovia Therapeutics,152.4,26.7,429
2022/08/01,31,2022,  Telangana  ,CARDIOLOGY,Vascolin,Zenova Biosciences,138.8,52.7,436
14/04/2025,172,2025,TELANGANA,Cardiology,Cordamet,Meditrix Labs,172.4,31.1,497
2023/12/04,101,2023,Kerala,  Diabetes  ,Insulyn,Insulara Biotech,199.2,54.5,576
2025-07-28,187,2025,Telangana,  Respiratory  ,Respivan,Aerovant Pharma,94.6,21.4,321
07/02/2022,6,2022,GUJARAT,Diabetes,Glucotend,Glucera Health,189.6,56.1,560
08/18/2025,190,2025,Gujarat,Cardiology,Cardivex,Corvyx Pharma,167.7,39.3,424
28-Aug-2023,87,2023,  Rajasthan  ,Respiratory,Bronchel,Breathex Labs,172.1,48.0,447
26/02/2024,113,2024,Delhi,Diabetes,Glucotend,Glucera Health,317.1,94.1,992
13-Jun-2022,24,2022,  West Bengal  ,Diabetes,Metforal,Novanta Pharma,272.5,55.4,728
27-Feb-2023,61,2023,tamil nadu,RESPIRATORY,Bronchel,Breathex Labs,159.8,50.9,461
2025/06/09,180,2025,MAHARASHTRA,Respiratory,Airovent,Pulmovia Therapeutics,161.6,37.7,411
06-Jun-2022,23,2022,WestBengal,CARDIOLOGY,Cordamet,Meditrix Labs,192.6,34.9,594
14-Aug-2023,85,2023,Gujarat,Cardiology,Cardivex,Corvyx Pharma,,62.0,574
2023-11-13,98,2023,Andhra Pradesh,  Cardiology  ,Vascolin,Zenova Biosciences,226.0,35.5,592
14/10/2024,146,2024,  Kerala  ,Cardiology,Cordamet,Meditrix Labs,217.3,62.7,665
29-May-2023,74,2023,  Gujarat  ,  Cardiology  ,Cardivex,Corvyx Pharma,197.3,67.0,542
2023-05-15,72,2023,kerala,Diabetes,Metforal,Novanta Pharma,93.0,17.5,283
27-Jun-2022,26,2022,  Karnataka  ,Cardiology,Cordamet,Meditrix Labs,212.2,44.0,617
2024/11/11,150,2024,GUJARAT,respiratory,Airovent,Pulmovia Therapeutics,219.6,58.4,565
2025/02/17,164,2025,  Andhra Pradesh  ,Respiratory,Bronchel,Breathex Labs,187.2,40.9,634
29-Jul-2024,135,2024,  Gujarat  ,CARDIOLOGY,Vascolin,Zenova Biosciences,171.2,54.0,429
2023-10-02,92,2023,andhra pradesh,DIABETES,Glucotend,Glucera Health,197.1,,615
07/02/2022,6,2022,west bengal,Respiratory,Respivan,Aerovant Pharma,116.4,18.8,368
09-Jun-2025,180,2025,  Delhi  ,Cardiology,Vascolin,Zenova Biosciences,235.9,64.7,613
2023/01/23,56,2023,RAJASTHAN,Respiratory,Respivan,Aerovant Pharma,144.3,24.3,411
17-Oct-2022,42,2022,maharashtra,Cardiology,Cordamet,Meditrix Labs,401.0,62.1,1324
2022-03-21,12,2022,rajasthan,  Cardiology  ,Cordamet,Meditrix Labs,123.2,32.2,396
07/04/2022,27,2022,KERALA,CARDIOLOGY,Vascolin,Zenova Biosciences,147.1,37.1,447
25/08/2025,191,2025,karnataka,cardiology,Cardivex,Corvyx Pharma,207.9,63.4,677
05-Sep-2022,36,2022,  Delhi  ,Diabetes,Metforal,Novanta Pharma,157.3,39.9,413
03-Oct-2022,40,2022,Karnataka,CARDIOLOGY,Vascolin,Zenova Biosciences,229.8,50.2,590
04-Nov-2024,149,2024,Karnataka ,  Respiratory  ,Bronchel,Breathex Labs,183.8,52.2,494
2024/10/07,145,2024,KARNATAKA,DIABETES,Glucotend,Glucera Health,174.8,34.9,488
29/01/2024,109,2024,RAJASTHAN,cardiology,Cordamet,Meditrix Labs,170.8,63.8,545
03/11/2024,115,2024,  Gujarat  ,  Respiratory  ,Bronchel,Breathex Labs,,37.8,600
01/08/2024,106,2024,West Bengal,Diabetes,Glucotend,,223.5,66.9,727
27-Nov-2023,100,2023,West Bengal,  Respiratory  ,Bronchel,Breathex Labs,124.8,33.6,382
05/06/2024,123,2024,Delhi,  Cardiology  ,Cordamet,Meditrix Labs,300.7,58.5,756
2022/03/14,11,2022,  Rajasthan  ,cardiology,Vascolin,Zenova Biosciences,211.6,48.0,716
2023/01/09,54,2023,  Tamil Nadu  ,Respiratory,Airovent,Pulmovia Therapeutics,189.9,59.7,560
2025/08/11,189,2025,DELHI,respiratory,Bronchel,Breathex Labs,247.5,65.0,694
11-Sep-2023,89,2023,AndhraPradesh,DIABETES,Glucotend,Glucera Health,188.2,39.3,479
28/04/2025,174,2025,RAJASTHAN,Respiratory,Bronchel,Breathex Labs,146.3,27.1,441
26/09/2022,39,2022,karnataka,CARDIOLOGY,Cardivex,Corvyx Pharma,214.0,48.7,539
04-Nov-2024,149,2024,  Gujarat  ,diabetes,Metforal,Novanta Pharma,156.5,25.0,429
05/12/2025,176,2025,  Telangana  ,RESPIRATORY,Airovent,Pulmovia Therapeutics,102.7,30.4,266
2023/01/23,56,2023,RAJASTHAN,diabetes,Insulyn,Insulara Biotech,227.0,41.9,757
08/09/2025,193,2025,WestBengal,diabetes,Insulyn,Insulara Biotech,198.1,50.3,514
03/11/2024,115,2024,WEST BENGAL,  Respiratory  ,Respivan,Aerovant Pharma,105.0,29.5,343
22/01/2024,108,2024,MAHARASHTRA,CARDIOLOGY,Cardivex,Corvyx Pharma,244.8,81.9,759
15/12/2025,207,2025,tamil nadu,  Respiratory  ,Bronchel,Breathex Labs,209.7,68.7,579
2024-04-15,120,2024,delhi,Diabetes,Metforal,Novanta Pharma,233.1,67.3,600
24-Mar-2025,169,2025,TELANGANA,diabetes,Glucotend,Glucera Health,208.6,63.6,635
24-Oct-2022,43,2022,Gujarat,DIABETES,Glucotend,Glucera Health,299.7,57.7,907
12/08/2025,206,2025,  Telangana  ,Respiratory,Respivan,Aerovant Pharma,136.6,21.7,422
07-Aug-2023,84,2023,  Kerala  ,diabetes,Metforal,Novanta Pharma,124.0,33.4,388
2025-01-13,159,2025,AndhraPradesh,Respiratory,Bronchel,Breathex Labs,214.2,61.2,581
2022/04/25,17,2022,telangana,cardiology,Vascolin,Zenova Biosciences,199.1,58.5,668
03/24/2025,169,2025,kerala,DIABETES,Metforal,Novanta Pharma,,41.2,575
2023-08-07,84,2023,MAHARASHTRA,  Respiratory  ,Respivan,Aerovant Pharma,187.3,46.7,516
2023/01/30,57,2023,Gujarat,RESPIRATORY,Bronchel,Breathex Labs,159.4,39.1,435
2024/02/05,110,2024,  Tamil Nadu  ,Respiratory,Bronchel,Breathex Labs,212.6,45.6,697
2025/10/06,197,2025,west bengal,Respiratory,Airovent,Pulmovia Therapeutics,165.1,36.9,491
2022-09-05,36,2022,  Kerala  ,Respiratory,Respivan,Aerovant Pharma,103.9,18.5,338
2022/10/03,40,2022,ANDHRA PRADESH,DIABETES,Metforal,Novanta Pharma,155.1,30.1,458
20/03/2023,64,2023,rajasthan,RESPIRATORY,Bronchel,Breathex Labs,77.9,18.5,248
11-Apr-2022,15,2022,  Gujarat  ,Diabetes,Metforal,Novanta Pharma,275.6,67.9,796
27/11/2023,100,2023,MAHARASHTRA,Diabetes,Insulyn,Insulara Biotech,337.3,64.3,1088
05/05/2025,175,2025,Karnataka,CARDIOLOGY,Cordamet,Meditrix Labs,296.5,49.6,821
05/02/2024,110,2024,Rajasthan,diabetes,Insulyn,Insulara Biotech,224.6,52.8,612
25/04/2022,17,2022,gujarat,diabetes,Metforal,Novanta Pharma,254.0,53.3,835
2023-03-13,63,2023,Karnataka ,  Diabetes  ,Glucotend,Glucera Health,182.2,49.3,563
2022-04-18,16,2022,  Telangana  ,Cardiology,Cordamet,Meditrix Labs,115.7,29.5,314
01-Apr-2024,118,2024,TELANGANA,  Respiratory  ,Airovent,Pulmovia Therapeutics,130.6,42.9,342
03/03/2025,166,2025,  Rajasthan  ,CARDIOLOGY,Cordamet,Meditrix Labs,181.0,35.5,542
25/03/2024,117,2024,maharashtra,RESPIRATORY,Airovent,Pulmovia Therapeutics,208.0,47.2,627
25/08/2025,191,2025,maharashtra,diabetes,Metforal,Novanta Pharma,355.7,39.6,1080
2023/09/11,89,2023,telangana,Respiratory,Bronchel,Breathex Labs,173.1,49.6,514
2022-06-20,25,2022,andhra pradesh,RESPIRATORY,Airovent,Pulmovia Therapeutics,109.9,34.3,306
12/09/2024,154,2024,KARNATAKA,Diabetes,Insulyn,Insulara Biotech,278.6,68.7,838
2023-03-20,64,2023,  Kerala  ,respiratory,Respivan,Aerovant Pharma,201.2,46.1,575
2023-09-25,91,2023,  Rajasthan  ,Diabetes,Glucotend,Glucera Health,191.0,40.6,646
2025-05-26,178,2025,delhi,diabetes,Metforal,Novanta Pharma,162.7,47.7,471
2022-03-21,12,2022,delhi,Diabetes,Insulyn,Insulara Biotech,339.7,82.8,1016
16/05/2022,20,2022,West Bengal,  Diabetes  ,Insulyn,Insulara Biotech,223.4,63.5,573
05/20/2024,125,2024,west bengal,  Respiratory  ,Bronchel,Breathex Labs,225.5,43.7,744
2023/10/16,94,2023,  Andhra Pradesh  ,Diabetes,Insulyn,Insulara Biotech,212.4,71.0,533
2023-03-20,64,2023,West Bengal,RESPIRATORY,Respivan,Aerovant Pharma,264.3,51.6,792
07-Feb-2022,6,2022,maharashtra,  Respiratory  ,Respivan,Aerovant Pharma,144.7,29.0,460
2024/09/09,141,2024,  Telangana  ,cardiology,Cardivex,Corvyx Pharma,130.9,37.0,395
2023/06/26,78,2023,maharashtra,  Diabetes  ,Metforal,Novanta Pharma,157.5,35.8,489
2022-07-25,30,2022,gujarat,  Diabetes  ,Metforal,Novanta Pharma,193.3,49.0,642
2023/02/13,59,2023,delhi,CARDIOLOGY,Cardivex,Corvyx Pharma,110.0,30.7,365
07/10/2023,80,2023,Rajasthan,cardiology,Vascolin,Zenova Biosciences,,45.4,393
16-Dec-2024,155,2024,MAHARASHTRA,  Cardiology  ,Cardivex,Corvyx Pharma,187.0,59.7,491
01/06/2025,158,2025,AndhraPradesh,Respiratory,Bronchel,Breathex Labs,150.3,42.4,419
30-Jun-2025,183,2025,Andhra Pradesh,  Respiratory  ,Bronchel,Breathex Labs,188.8,40.9,623
03/24/2025,169,2025,Gujarat,RESPIRATORY,Respivan,Aerovant Pharma,216.1,76.6,734
2022/07/11,28,2022,tamil nadu,respiratory,Airovent,Pulmovia Therapeutics,181.0,31.3,495
2023-06-26,78,2023,  West Bengal  ,RESPIRATORY,Respivan,Aerovant Pharma,110.9,43.9,285
10/23/2023,95,2023,RAJASTHAN,DIABETES,Glucotend,Glucera Health,173.3,41.3,489
2025-11-03,201,2025,gujarat,  Diabetes  ,Metforal,Novanta Pharma,253.4,69.0,842
14-Mar-2022,11,2022,  Maharashtra  ,respiratory,Airovent,Pulmovia Therapeutics,200.7,53.8,588
2022/12/26,52,2022,Gujarat,RESPIRATORY,Bronchel,Breathex Labs,174.5,42.3,501
2023-11-13,98,2023,  Delhi  ,  Respiratory  ,Airovent,Pulmovia Therapeutics,208.2,42.7,667
2023-03-13,63,2023,GUJARAT,Diabetes,Insulyn,Insulara Biotech,269.8,73.0,862
2022/04/18,16,2022,,CARDIOLOGY,Cardivex,Corvyx Pharma,282.7,76.5,749
2025/05/12,176,2025,  Delhi  ,respiratory,Airovent,Pulmovia Therapeutics,123.0,40.4,365
2025/05/05,175,2025,KERALA,CARDIOLOGY,Cardivex,Corvyx Pharma,141.2,44.6,366
2022-07-04,27,2022,  Telangana  ,  Diabetes  ,Insulyn,Insulara Biotech,138.1,52.3,393
2024-03-18,116,2024,Rajasthan,Diabetes,Metforal,Novanta Pharma,187.0,42.9,624
2022-11-21,47,2022,Gujarat,RESPIRATORY,Bronchel,Breathex Labs,224.5,65.9,667
2022-11-21,47,2022,delhi,Diabetes,Metforal,Novanta Pharma,222.0,82.4,651
2024-08-19,138,2024,MAHARASHTRA,cardiology,Vascolin,Zenova Biosciences,243.3,61.4,735
06/03/2023,62,2023,  Telangana  ,diabetes,Insulyn,Insulara Biotech,291.9,62.3,770
05/26/2025,178,2025,MAHARASHTRA,Respiratory,Respivan,Aerovant Pharma,281.4,88.0,818
19/09/2022,38,2022,delhi,Respiratory,Respivan,Aerovant Pharma,134.9,39.7,420
22/05/2023,73,2023,  Rajasthan  ,cardiology,Cordamet,Meditrix Labs,188.5,46.9,613
08-May-2023,71,2023,  Maharashtra  ,  Cardiology  ,Vascolin,Zenova Biosciences,399.1,137.6,1090
25-Mar-2024,117,2024,rajasthan,respiratory,Airovent,Pulmovia Therapeutics,155.7,50.1,406
2022-03-07,10,2022,TELANGANA,Cardiology,Cardivex,Corvyx Pharma,247.1,71.9,727
2024/12/09,154,2024,Rajasthan,cardiology,Vascolin,Zenova Biosciences,272.5,56.2,813
16/06/2025,181,2025,Gujarat,Cardiology,Cordamet,Meditrix Labs,274.8,60.6,726
09/05/2022,19,2022,TAMIL NADU,  Cardiology  ,Cordamet,Meditrix Labs,201.5,58.4,606
2024/03/11,115,2024,MAHARASHTRA,diabetes,Metforal,Novanta Pharma,219.8,63.1,681
02/06/2023,58,2023,  Delhi  ,CARDIOLOGY,Cardivex,Corvyx Pharma,134.3,40.9,357
10/16/2023,94,2023,West Bengal,  Respiratory  ,Airovent,Pulmovia Therapeutics,200.3,36.0,678
02-May-2022,18,2022,  Gujarat  ,Cardiology,Vascolin,Zenova Biosciences,163.6,61.7,462
2025-09-22,195,2025,DELHI,RESPIRATORY,Bronchel,Breathex Labs,192.5,44.3,534
18-Mar-2024,116,2024,  Gujarat  ,diabetes,Metforal,Novanta Pharma,210.5,42.1,556
09/10/2023,93,2023,Karnataka,  Cardiology  ,Cardivex,Corvyx Pharma,277.8,45.5,935
2023-01-30,57,2023,TELANGANA,diabetes,Insulyn,Insulara Biotech,239.3,58.0,810
23/05/2022,21,2022,West Bengal,Cardiology,Cardivex,Corvyx Pharma,273.6,87.2,807
06-Jun-2022,23,2022,maharashtra,RESPIRATORY,Respivan,Aerovant Pharma,,89.1,1078
28-Aug-2023,87,2023,WestBengal,Diabetes,Insulyn,,263.6,68.7,895
07-Nov-2022,45,2022,MAHARASHTRA,Diabetes,Glucotend,Glucera Health,314.7,102.0,1005
29-Apr-2024,122,2024,Delhi,  Cardiology  ,Vascolin,Zenova Biosciences,220.8,50.0,619
2022/01/24,4,2022,delhi,cardiology,Cordamet,Meditrix Labs,179.5,59.7,494
11/08/2025,189,2025,gujarat,  Respiratory  ,Bronchel,Breathex Labs,247.9,67.9,769
02/21/2022,8,2022,AndhraPradesh,Diabetes,Glucotend,Glucera Health,166.3,58.7,431
2022-07-04,27,2022,  Rajasthan  ,Diabetes,Glucotend,Glucera Health,267.5,,
11/03/2024,115,2024,MAHARASHTRA,  Cardiology  ,Cordamet,Meditrix Labs,384.6,92.5,1222
2022-06-20,25,2022,Karnataka ,respiratory,Bronchel,Breathex Labs,158.4,37.2,522
16/10/2023,94,2023,RAJASTHAN,Cardiology,Cordamet,Meditrix Labs,167.1,44.9,443
2022/10/03,40,2022,  Telangana  ,cardiology,Vascolin,Zenova Biosciences,185.0,57.8,497
01/24/2022,4,2022,Gujarat,  Diabetes  ,Insulyn,Insulara Biotech,337.6,93.4,1108
2023-08-28,87,2023,  Gujarat  ,Respiratory,Respivan,Aerovant Pharma,172.4,36.4,515
17/04/2023,68,2023,KERALA,CARDIOLOGY,Cordamet,Meditrix Labs,234.1,66.2,
2024-05-06,123,2024,  Rajasthan  ,  Respiratory  ,Bronchel,Breathex Labs,232.6,36.8,732
03/06/2024,127,2024,Gujarat,respiratory,Respivan,Aerovant Pharma,204.5,53.6,521
2025-06-30,183,2025,GUJARAT,Diabetes,Insulyn,Insulara Biotech,241.1,72.0,652
2023/02/13,59,2023,Delhi,Cardiology,Vascolin,Zenova Biosciences,304.5,72.9,972
2025-03-10,167,2025,Tamil Nadu,  Cardiology  ,Cordamet,Meditrix Labs,260.2,69.6,817
09-Sep-2024,141,2024,Delhi,  Respiratory  ,Bronchel,,197.0,54.9,631
2024-02-12,111,2024,telangana,  Diabetes  ,Insulyn,Insulara Biotech,195.0,46.2,496
06/10/2025,197,2025,WEST BENGAL,cardiology,Vascolin,Zenova Biosciences,216.2,57.9,546
2022-08-08,32,2022,Maharashtra,cardiology,Cardivex,Corvyx Pharma,325.9,74.3,859
26/09/2022,39,2022,  Delhi  ,RESPIRATORY,Respivan,Aerovant Pharma,113.4,24.3,297
02-Jun-2025,179,2025,TELANGANA,respiratory,Bronchel,Breathex Labs,206.0,43.7,518
08/05/2024,136,2024,  Karnataka  ,  Diabetes  ,Metforal,Novanta Pharma,206.4,61.2,540
08-May-2023,71,2023,Maharashtra,Diabetes,Insulyn,Insulara Biotech,398.7,89.3,1273
2022/02/28,9,2022,  Gujarat  ,respiratory,Respivan,Aerovant Pharma,131.9,32.9,357
07/17/2023,81,2023,MAHARASHTRA,CARDIOLOGY,Vascolin,Zenova Biosciences,248.5,74.4,767
06/06/2022,23,2022,,  Diabetes  ,Glucotend,Glucera Health,198.3,46.4,501
01/20/2025,160,2025,west bengal,diabetes,Insulyn,Insulara Biotech,214.7,54.7,558
2024-02-19,112,2024,tamil nadu,CARDIOLOGY,Vascolin,Zenova Biosciences,323.9,86.0,1034
2024-07-08,132,2024,KERALA,CARDIOLOGY,Cordamet,Meditrix Labs,253.0,56.7,796
2024-09-09,141,2024,TELANGANA,Respiratory,Bronchel,Breathex Labs,141.1,33.1,383
19-May-2025,177,2025,TELANGANA,RESPIRATORY,Respivan,,137.4,45.2,344
11-Dec-2023,102,2023,KARNATAKA,Cardiology,Vascolin,Zenova Biosciences,273.0,44.0,829
2022/04/11,15,2022,RAJASTHAN,Diabetes,Metforal,Novanta Pharma,234.8,44.7,795
09/25/2023,91,2023,MAHARASHTRA,Cardiology,Cardivex,Corvyx Pharma,401.6,90.2,1155
2022-04-18,16,2022,TAMIL NADU,CARDIOLOGY,Cordamet,Meditrix Labs,127.7,31.5,358
2024/01/08,106,2024,TELANGANA,respiratory,Airovent,Pulmovia Therapeutics,217.5,67.7,721
15/12/2025,207,2025,Kerala,RESPIRATORY,Airovent,Pulmovia Therapeutics,119.2,31.9,376
30/12/2024,157,2025,  West Bengal  ,CARDIOLOGY,Vascolin,Zenova Biosciences,315.6,87.0,
04/12/2023,101,2023,  Delhi  ,  Respiratory  ,Airovent,Pulmovia Therapeutics,232.6,60.7,700
2022-07-11,28,2022,delhi,  Respiratory  ,Respivan,Aerovant Pharma,217.9,58.6,715
16-Oct-2023,94,2023,Karnataka ,RESPIRATORY,Airovent,Pulmovia Therapeutics,190.8,52.2,534
2025-11-10,202,2025,  Karnataka  ,respiratory,Bronchel,Breathex Labs,240.8,64.8,765
2022-11-14,46,2022,  Delhi  ,Respiratory,Airovent,Pulmovia Therapeutics,195.6,51.6,662
2025/06/23,182,2025,kerala,respiratory,Bronchel,Breathex Labs,153.1,36.4,508
2023-04-10,67,2023,KARNATAKA,Respiratory,Respivan,Aerovant Pharma,242.1,53.0,755
07/18/2022,29,2022,Maharashtra,CARDIOLOGY,Cardivex,Corvyx Pharma,360.1,108.3,1213
11/25/2024,152,2024,  Maharashtra  ,CARDIOLOGY,Vascolin,Zenova Biosciences,416.3,82.7,1407
02-Sep-2024,140,2024,TELANGANA,Respiratory,Respivan,Aerovant Pharma,173.4,44.8,521
06-Mar-2023,62,2023,andhra pradesh,respiratory,Respivan,Aerovant Pharma,219.9,33.7,692
07/22/2024,134,2024,West Bengal,Respiratory,Airovent,Pulmovia Therapeutics,103.1,23.3,300
12/11/2023,102,2023,,cardiology,Cordamet,Meditrix Labs,155.4,41.8,523
05/08/2024,136,2024,gujarat,DIABETES,Glucotend,Glucera Health,257.3,69.2,754
2024/03/04,114,2024,TELANGANA,DIABETES,Glucotend,Glucera Health,342.2,128.2,1039
2025/01/06,158,2025,West Bengal,  Cardiology  ,Cardivex,Corvyx Pharma,151.8,37.9,459
14/04/2025,172,2025,AndhraPradesh,DIABETES,Glucotend,Glucera Health,260.2,57.0,800
